Ukazatel,Čtvrtletí,Šetření,"ČR, regiony, kraje-Stát","ČR, regiony, kraje-Region","ČR, regiony, kraje-Kraj",Hodnota,MJ_TEXT,MJ_SYMBOL
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,34929.6188863227,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,34348.1331557667,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2021,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,34522.8239480396,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,,,38769.6749527042,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Praha,,47419.6812406078,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Čechy,,40225.4050453485,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,,36354.9389701911,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,,35659.7180603745,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,,35859.2663178975,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,,37105.5053244915,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,,34887.2789434675,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Moravskoslezsko,,35324.663400271,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Praha,Hlavní město Praha,47419.6812406078,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,40225.4050453485,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,35450.9600252659,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,37280.6849797502,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,33666.1665528952,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,36329.0275641914,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,35125.6057019009,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,37417.1815507282,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,34721.4357507507,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,35674.5494257397,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,37635.5403359832,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,35272.659005852,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,34471.1717098965,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),2. čtvrtletí 2021,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,35324.663400271,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,,,35804.0985481773,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Praha,,45959.8420940825,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Čechy,,35578.1003741218,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,,33095.7366545315,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,,32281.1521126894,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,,32228.2180486172,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,,34433.7586720253,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,,31784.3591421754,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Moravskoslezsko,,32231.6778916849,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Praha,Hlavní město Praha,45959.8420940825,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,35578.1003741218,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,32213.0716024995,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,34001.3185453203,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,30188.7922352416,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,32980.6720558036,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,31956.2109522821,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,33031.9729643749,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,31554.2699677747,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,32936.9378008945,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,34988.6721849109,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,32034.763725291,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,31514.8813691664,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),1. čtvrtletí 2021,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,32231.6778916849,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,,,39092.0628896785,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Praha,,47191.6041485703,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Čechy,,39563.3967313625,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,,37146.4778147021,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,,36142.1712432936,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,,36543.7161433178,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,,37919.7531296805,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Morava,,35452.8654665995,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Moravskoslezsko,,35487.641487287,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Praha,Hlavní město Praha,47191.6041485703,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,39563.3967313625,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,36080.8316449524,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,38257.7310561085,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,34217.1832270786,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,36795.3185171597,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,36379.1064746754,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,37266.5627498591,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,35894.1614418433,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,36088.5614660968,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,38597.747611368,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,36144.9464479578,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Morava,Zlínský kraj,34712.9962262016,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),4. čtvrtletí 2020,Pracovištní metoda,Česko,Moravskoslezsko,Moravskoslezský kraj,35487.641487287,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,,,35975.2646847443,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Praha,,44294.440307367,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Čechy,,36334.7776705071,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,,33793.8364339384,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,,33123.5876792555,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,,33237.1125830011,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,,34738.5536536466,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Morava,,32447.2437668582,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Moravskoslezsko,,32571.4106428373,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Praha,Hlavní město Praha,44294.440307367,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Čechy,Středočeský kraj,36334.7776705071,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,Jihočeský kraj,32630.7699747536,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihozápad,Plzeňský kraj,35015.1212929511,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,Karlovarský kraj,31522.527566002,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severozápad,Ústecký kraj,33669.6372768705,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Liberecký kraj,33427.008149211,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Královéhradecký kraj,33739.1829215494,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Severovýchod,Pardubický kraj,32547.5506187819,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,Kraj Vysočina,33311.681964424,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Jihovýchod,Jihomoravský kraj,35265.1120918541,koruna česká,Kč
Průměrná hrubá měsíční mzda na přepočtené počty zaměstnanců (Kč),3. čtvrtletí 2020,Pracovištní metoda,Česko,Střední Morava,Olomoucký kraj,33049.4966012945,koruna česká,Kč
